SUMLEV,Geo,sexo,PAISNAC,pob
SL050,34094343108,9,228,47
SL050,34094343108,6,228,25
SL050,34094343108,1,228,22
SL050,34094343107,9,128,11
SL050,34094343107,6,128,5
SL050,34094343107,1,128,6
SL050,34094343106,9,128,40
SL050,34094343106,6,128,20
SL050,34094343106,1,128,20
SL050,34094343105,9,128,4
SL050,34094343105,6,128,3
SL050,34094343105,1,154,2
SL050,34094343104,9,128,282
SL050,34094343104,6,128,135
SL050,34094343104,1,128,147
SL050,34094343103,9,128,25
SL050,34094343103,6,128,14
SL050,34094343103,1,128,11
SL050,34094343102,9,128,12
SL050,34094343102,6,128,6
SL050,34094343102,1,128,6
SL050,34094343101,9,128,7
SL050,34094343101,6,128,3
SL050,34094343101,1,128,4
SL050,34094343100,9,128,27
SL050,34094343100,6,128,14
SL050,34094343100,1,128,13
SL050,34094343099,9,345,7
SL050,34094343099,6,228,3
SL050,34094343099,1,345,6
SL050,34094343098,9,228,14
SL050,34094343098,6,228,8
SL050,34094343098,1,228,6
SL050,34094343097,9,228,15
SL050,34094343097,6,228,7
SL050,34094343097,1,228,8
SL050,34094343096,9,128,18
SL050,34094343096,6,228,8
SL050,34094343096,1,128,11
SL050,34094343095,9,228,109
SL050,34094343095,6,228,50
SL050,34094343095,1,228,59
SL050,34094343094,9,128,140
SL050,34094343094,6,128,71
SL050,34094343094,1,228,83
SL050,34094343093,9,228,397
SL050,34094343093,6,228,168
SL050,34094343093,1,228,229
SL050,34094343092,9,228,693
SL050,34094343092,6,228,262
SL050,34094343092,1,228,431
SL050,34094343091,9,303,5
SL050,34094343091,6,303,2
SL050,34094343091,1,125,3
SL050,34094343090,9,350,14
SL050,34094343090,6,350,9
SL050,34094343090,1,228,9
SL050,34094343089,9,228,11
SL050,34094343089,6,110,2
SL050,34094343089,1,228,9
SL050,34094343088,9,228,61
SL050,34094343088,6,128,25
SL050,34094343088,1,228,39
SL050,34094343086,9,128,233
SL050,34094343086,6,128,120
SL050,34094343086,1,228,121
SL050,34094343085,9,128,15
SL050,34094343085,6,128,5
SL050,34094343085,1,128,10
SL050,34094343084,9,228,37
SL050,34094343084,6,228,17
SL050,34094343084,1,228,20
SL050,34094343083,9,128,4
SL050,34094343083,6,128,2
SL050,34094343083,1,128,2
SL050,34094343082,9,128,34
SL050,34094343082,6,128,13
SL050,34094343082,1,228,25
SL050,34094343081,9,125,5
SL050,34094343081,6,125,3
SL050,34094343081,1,110,3
SL050,34094343080,9,110,2
SL050,34094343080,6,324,2
SL050,34094343080,1,110,2
SL050,34094343079,9,228,31
SL050,34094343079,6,228,12
SL050,34094343079,1,228,19
SL050,34094343078,9,228,29
SL050,34094343078,6,128,8
SL050,34094343078,1,228,23
SL050,34094343077,9,128,46
SL050,34094343077,6,128,20
SL050,34094343077,1,128,26
SL050,34094343076,9,228,24
SL050,34094343076,6,228,7
SL050,34094343076,1,228,17
SL050,34094343075,9,128,3
SL050,34094343075,6,110,1
SL050,34094343075,1,128,2
SL050,34094343074,9,228,30
SL050,34094343074,6,128,12
SL050,34094343074,1,228,20
SL050,34094343073,9,343,6
SL050,34094343073,6,343,2
SL050,34094343073,1,343,4
SL050,34094343072,9,234,3
SL050,34094343072,6,234,3
SL050,34094343072,1,112,1
SL050,34094343071,9,128,80
SL050,34094343071,6,128,34
SL050,34094343071,1,128,46
SL050,34094343070,9,125,5
SL050,34094343070,6,125,4
SL050,34094343070,1,124,1
SL050,34094343069,9,128,7
SL050,34094343069,6,110,4
SL050,34094343069,1,128,5
SL050,34094343068,9,128,24
SL050,34094343068,6,128,14
SL050,34094343068,1,128,10
SL050,34094343067,9,125,71
SL050,34094343067,6,125,32
SL050,34094343067,1,125,39
SL050,34094343066,9,228,3
SL050,34094343066,6,228,2
SL050,34094343066,1,110,1
SL050,34094343065,9,125,17
SL050,34094343065,6,125,8
SL050,34094343065,1,128,10
SL050,34094343064,9,128,369
SL050,34094343064,6,128,169
SL050,34094343064,1,128,200
SL050,34094343063,9,128,52
SL050,34094343063,6,128,26
SL050,34094343063,1,128,26
SL050,34094343062,9,135,29
SL050,34094343062,6,135,11
SL050,34094343062,1,135,18
SL050,34094343061,9,321,1
SL050,34094343061,6,321,1
SL050,34094343060,9,128,78
SL050,34094343060,6,128,36
SL050,34094343060,1,128,42
SL050,34094343059,9,128,4
SL050,34094343059,6,125,2
SL050,34094343059,1,239,3
SL050,34094343058,9,128,6
SL050,34094343058,6,128,1
SL050,34094343058,1,128,5
SL050,34094343057,9,343,2
SL050,34094343057,6,125,1
SL050,34094343057,1,343,1
SL050,34094343056,9,128,13
SL050,34094343056,6,128,5
SL050,34094343056,1,128,8
SL050,34094343055,9,228,164
SL050,34094343055,6,228,67
SL050,34094343055,1,228,97
SL050,34094343054,9,128,169
SL050,34094343054,6,128,80
SL050,34094343054,1,128,89
SL050,34094343053,9,228,12
SL050,34094343053,6,228,3
SL050,34094343053,1,228,9
SL050,34094343052,9,125,27
SL050,34094343052,6,125,15
SL050,34094343052,1,125,12
SL050,34094343051,9,228,558
SL050,34094343051,6,228,259
SL050,34094343051,1,228,299
SL050,34094343050,9,228,262
SL050,34094343050,6,228,120
SL050,34094343050,1,228,142
SL050,34094343049,9,128,35
SL050,34094343049,6,128,18
SL050,34094343049,1,128,17
SL050,34094343048,9,426,76
SL050,34094343048,6,128,24
SL050,34094343048,1,426,56
SL050,34094343047,9,228,641
SL050,34094343047,6,228,272
SL050,34094343047,1,228,369
SL050,34094343046,9,112,2
SL050,34094343046,6,112,2
SL050,34094343046,1,139,1
SL050,34094343045,9,303,5
SL050,34094343045,6,303,3
SL050,34094343045,1,103,2
SL050,34094343044,9,128,568
SL050,34094343044,6,128,279
SL050,34094343044,1,128,289
SL050,34094343043,9,128,94
SL050,34094343043,6,128,50
SL050,34094343043,1,128,44
SL050,34094343042,9,110,31
SL050,34094343042,6,110,11
SL050,34094343042,1,110,20
SL050,34094343041,9,110,4
SL050,34094343041,6,110,3
SL050,34094343041,1,110,1
SL050,34094343040,9,228,10
SL050,34094343040,6,228,4
SL050,34094343040,1,239,8
SL050,34094343038,9,228,916
SL050,34094343038,6,228,447
SL050,34094343038,1,228,469
SL050,34094343037,9,228,1236
SL050,34094343037,6,228,559
SL050,34094343037,1,228,677
SL050,34094343036,9,228,23
SL050,34094343036,6,345,10
SL050,34094343036,1,228,14
SL050,34094343035,9,228,14
SL050,34094343035,6,228,4
SL050,34094343035,1,228,10
SL050,34094343034,9,228,49
SL050,34094343034,6,228,21
SL050,34094343034,1,228,28
SL050,34094343033,9,228,33
SL050,34094343033,6,128,8
SL050,34094343033,1,228,26
SL050,34094343032,9,426,26
SL050,34094343032,6,426,8
SL050,34094343032,1,426,18
SL050,34094343031,9,228,96
SL050,34094343031,6,228,43
SL050,34094343031,1,228,53
SL050,34094343030,9,228,51
SL050,34094343030,6,228,23
SL050,34094343030,1,228,28
SL050,34094343029,9,228,8
SL050,34094343029,6,110,3
SL050,34094343029,1,228,6
SL050,34094343028,9,128,44
SL050,34094343028,6,128,17
SL050,34094343028,1,128,27
SL050,34094343027,9,128,9
SL050,34094343027,6,128,4
SL050,34094343027,1,128,5
SL050,34094343026,9,128,55
SL050,34094343026,6,128,27
SL050,34094343026,1,239,32
SL050,34094343025,9,125,24
SL050,34094343025,6,125,11
SL050,34094343025,1,125,13
SL050,34094343024,9,228,95
SL050,34094343024,6,228,36
SL050,34094343024,1,228,59
SL050,34094343023,9,128,34
SL050,34094343023,6,128,17
SL050,34094343023,1,128,17
SL050,34094343022,9,128,110
SL050,34094343022,6,128,50
SL050,34094343022,1,128,60
SL050,34094343021,9,128,33
SL050,34094343021,6,128,16
SL050,34094343021,1,128,17
SL050,34094343020,9,228,96
SL050,34094343020,6,228,41
SL050,34094343020,1,228,55
SL050,34094343019,9,228,82
SL050,34094343019,6,228,39
SL050,34094343019,1,228,43
SL050,34094343018,9,128,9
SL050,34094343018,6,321,9
SL050,34094343018,1,128,5
SL050,34094343017,9,107,2
SL050,34094343017,6,107,2
SL050,34094343017,1,110,1
SL050,34094343016,9,228,467
SL050,34094343016,6,228,198
SL050,34094343016,1,228,269
SL050,34094343015,9,103,2
SL050,34094343015,6,103,1
SL050,34094343015,1,103,1
SL050,34094343014,9,128,666
SL050,34094343014,6,128,354
SL050,34094343014,1,128,312
SL050,34094343013,9,228,284
SL050,34094343013,6,228,128
SL050,34094343013,1,228,156
SL050,34094343012,9,228,196
SL050,34094343012,6,228,93
SL050,34094343012,1,228,103
SL050,34094343011,9,110,10
SL050,34094343011,6,110,5
SL050,34094343011,1,110,5
SL050,34094343010,9,228,9
SL050,34094343010,6,128,4
SL050,34094343010,1,228,5
SL050,34094343009,9,128,61
SL050,34094343009,6,128,26
SL050,34094343009,1,128,35
SL050,34094343008,9,128,8
SL050,34094343008,6,128,6
SL050,34094343008,1,128,2
SL050,34094343007,9,228,26
SL050,34094343007,6,128,11
SL050,34094343007,1,228,17
SL050,34094343006,9,128,36
SL050,34094343006,6,128,17
SL050,34094343006,1,128,19
SL050,34094343005,9,128,217
SL050,34094343005,6,128,106
SL050,34094343005,1,128,111
SL050,34094343004,9,128,746
SL050,34094343004,6,128,371
SL050,34094343004,1,128,375
SL050,34094343003,9,340,8
SL050,34094343003,6,340,4
SL050,34094343003,1,340,4
SL050,34094343002,9,228,39
SL050,34094343002,6,228,11
SL050,34094343002,1,228,28
SL050,34094343001,9,228,26
SL050,34094343001,6,228,9
SL050,34094343001,1,228,17
SL050,34092525913,9,123,1
SL050,34092525913,1,123,1
SL050,34092525912,9,128,52
SL050,34092525912,6,128,22
SL050,34092525912,1,128,30
SL050,34092525911,9,342,8
SL050,34092525911,6,342,5
SL050,34092525911,1,341,4
SL050,34092525910,9,340,3
SL050,34092525910,6,343,2
SL050,34092525910,1,340,3
SL050,34092525909,9,110,6
SL050,34092525909,6,110,3
SL050,34092525909,1,110,3
SL050,34092525908,9,124,4
SL050,34092525908,6,110,1
SL050,34092525908,1,124,3
SL050,34092525907,9,128,9
SL050,34092525907,6,128,5
SL050,34092525907,1,128,4
SL050,34092525906,9,126,23
SL050,34092525906,6,126,14
SL050,34092525906,1,126,9
SL050,34092525905,9,228,5
SL050,34092525905,6,228,3
SL050,34092525905,1,228,2
SL050,34092525904,9,104,1
SL050,34092525904,6,343,1
SL050,34092525904,1,104,1
SL050,34092525903,9,128,10
SL050,34092525903,6,110,6
SL050,34092525903,1,128,6
SL050,34092525902,9,128,11
SL050,34092525902,6,128,5
SL050,34092525902,1,128,6
SL050,34092525901,9,345,23
SL050,34092525901,6,345,10
SL050,34092525901,1,345,13
SL050,34092525255,9,228,7
SL050,34092525255,6,128,2
SL050,34092525255,1,228,6
SL050,34092525254,9,128,68
SL050,34092525254,6,128,39
SL050,34092525254,1,128,29
SL050,34092525253,9,128,4
SL050,34092525253,6,128,3
SL050,34092525253,1,128,1
SL050,34092525252,9,128,23
SL050,34092525252,6,128,12
SL050,34092525252,1,128,11
SL050,34092525251,9,128,43
SL050,34092525251,6,128,22
SL050,34092525251,1,227,23
SL050,34092525250,9,128,13
SL050,34092525250,6,128,6
SL050,34092525250,1,128,7
SL050,34092525249,9,128,4
SL050,34092525249,6,128,2
SL050,34092525249,1,128,2
SL050,34092525248,9,128,20
SL050,34092525248,6,128,11
SL050,34092525248,1,239,17
SL050,34092525247,9,128,5
SL050,34092525247,6,128,5
SL050,34092525247,1,126,1
SL050,34092525245,9,128,29
SL050,34092525245,6,128,18
SL050,34092525245,1,128,11
SL050,34092525244,9,239,16
SL050,34092525244,6,239,7
SL050,34092525244,1,239,9
SL050,34092525243,9,128,437
SL050,34092525243,6,128,213
SL050,34092525243,1,128,224
SL050,34092525242,9,128,26
SL050,34092525242,6,343,19
SL050,34092525242,1,128,12
SL050,34092525240,9,128,92
SL050,34092525240,6,128,43
SL050,34092525240,1,128,49
SL050,34092525239,9,123,57
SL050,34092525239,6,123,26
SL050,34092525239,1,123,31
SL050,34092525238,9,110,3
SL050,34092525238,6,350,2
SL050,34092525238,1,110,2
SL050,34092525234,9,228,189
SL050,34092525234,6,228,71
SL050,34092525234,1,228,118
SL050,34092525233,9,227,19
SL050,34092525233,6,128,3
SL050,34092525233,1,227,19
SL050,34092525232,9,128,469
SL050,34092525232,6,128,226
SL050,34092525232,1,128,243
SL050,34092525231,9,239,55
SL050,34092525231,6,128,9
SL050,34092525231,1,239,52
SL050,34092525230,9,228,113
SL050,34092525230,6,228,51
SL050,34092525230,1,228,62
SL050,34092525228,9,128,245
SL050,34092525228,6,128,140
SL050,34092525228,1,128,105
SL050,34092525227,9,128,11
SL050,34092525227,6,128,5
SL050,34092525227,1,128,6
SL050,34092525226,9,110,2
SL050,34092525226,6,326,2
SL050,34092525226,1,110,2
SL050,34092525225,9,128,133
SL050,34092525225,6,128,61
SL050,34092525225,1,128,72
SL050,34092525224,9,128,3
SL050,34092525224,6,128,2
SL050,34092525224,1,216,2
SL050,34092525223,9,128,65
SL050,34092525223,6,128,36
SL050,34092525223,1,128,29
SL050,34092525222,9,124,2
SL050,34092525222,6,124,1
SL050,34092525222,1,124,1
SL050,34092525221,9,228,3
SL050,34092525221,6,228,2
SL050,34092525221,1,228,1
SL050,34092525220,9,128,87
SL050,34092525220,6,128,47
SL050,34092525220,1,128,40
SL050,34092525219,9,343,7
SL050,34092525219,6,128,2
SL050,34092525219,1,343,6
SL050,34092525218,9,203,1
SL050,34092525218,1,203,1
SL050,34092525217,9,228,1141
SL050,34092525217,6,228,484
SL050,34092525217,1,228,657
SL050,34092525216,9,228,2
SL050,34092525216,6,228,1
SL050,34092525216,1,135,1
SL050,34092525215,9,345,17
SL050,34092525215,6,239,3
SL050,34092525215,1,345,15
SL050,34092525212,9,128,54
SL050,34092525212,6,128,10
SL050,34092525212,1,128,44
SL050,34092525211,9,227,15
SL050,34092525211,6,128,6
SL050,34092525211,1,227,15
SL050,34092525210,9,228,239
SL050,34092525210,6,228,99
SL050,34092525210,1,228,140
SL050,34092525209,9,128,122
SL050,34092525209,6,128,67
SL050,34092525209,1,128,55
SL050,34092525208,9,115,2
SL050,34092525208,6,126,1
SL050,34092525208,1,115,2
SL050,34092525207,9,228,626
SL050,34092525207,6,228,279
SL050,34092525207,1,228,347
SL050,34092525206,9,128,17
SL050,34092525206,6,128,5
SL050,34092525206,1,128,12
SL050,34092525205,9,128,29
SL050,34092525205,6,128,15
SL050,34092525205,1,128,14
SL050,34092525204,9,128,173
SL050,34092525204,6,128,90
SL050,34092525204,1,228,109
SL050,34092525203,9,124,587
SL050,34092525203,6,124,280
SL050,34092525203,1,124,307
SL050,34092525202,9,128,5
SL050,34092525202,6,103,1
SL050,34092525202,1,128,5
SL050,34092525201,9,128,5
SL050,34092525201,6,128,1
SL050,34092525201,1,128,4
SL050,34092525200,9,128,2
SL050,34092525200,6,126,1
SL050,34092525200,1,128,1
SL050,34092525197,9,128,13
SL050,34092525197,6,128,2
SL050,34092525197,1,128,11
SL050,34092525196,9,128,10
SL050,34092525196,6,128,4
SL050,34092525196,1,128,6
SL050,34092525194,9,128,12
SL050,34092525194,6,128,5
SL050,34092525194,1,128,7
SL050,34092525193,9,228,27
SL050,34092525193,6,228,15
SL050,34092525193,1,128,13
SL050,34092525192,9,135,77
SL050,34092525192,6,135,35
SL050,34092525192,1,135,42
SL050,34092525191,9,128,15
SL050,34092525191,6,128,8
SL050,34092525191,1,128,7
SL050,34092525190,9,128,20
SL050,34092525190,6,128,9
SL050,34092525190,1,128,11
SL050,34092525189,9,128,185
SL050,34092525189,6,128,82
SL050,34092525189,1,128,103
SL050,34092525186,9,228,6
SL050,34092525186,6,228,3
SL050,34092525186,1,228,3
SL050,34092525185,9,124,54
SL050,34092525185,6,124,24
SL050,34092525185,1,124,30
SL050,34092525183,9,128,31
SL050,34092525183,6,128,16
SL050,34092525183,1,128,15
SL050,34092525182,9,128,61
SL050,34092525182,6,128,31
SL050,34092525182,1,128,30
SL050,34092525181,9,128,35
SL050,34092525181,6,128,12
SL050,34092525181,1,128,23
SL050,34092525180,9,341,3
SL050,34092525180,6,341,2
SL050,34092525180,1,203,2
SL050,34092525179,9,341,7
SL050,34092525179,6,341,5
SL050,34092525179,1,123,3
SL050,34092525177,9,203,5
SL050,34092525177,6,203,4
SL050,34092525177,1,326,2
SL050,34092525176,9,110,5
SL050,34092525176,6,110,3
SL050,34092525176,1,110,2
SL050,34092525175,9,123,8
SL050,34092525175,6,123,4
SL050,34092525175,1,123,4
SL050,34092525174,9,135,89
SL050,34092525174,6,135,46
SL050,34092525174,1,135,43
SL050,34092525173,9,128,71
SL050,34092525173,6,345,40
SL050,34092525173,1,128,33
SL050,34092525172,9,228,116
SL050,34092525172,6,128,49
SL050,34092525172,1,228,67
SL050,34092525171,9,228,164
SL050,34092525171,6,228,69
SL050,34092525171,1,228,95
SL050,34092525170,9,128,8
SL050,34092525170,6,128,5
SL050,34092525170,1,128,3
SL050,34092525169,9,239,5
SL050,34092525169,6,102,1
SL050,34092525169,1,239,4
SL050,34092525168,9,128,20
SL050,34092525168,6,128,9
SL050,34092525168,1,128,11
SL050,34092525167,9,104,3
SL050,34092525167,6,104,2
SL050,34092525167,1,137,2
SL050,34092525166,9,128,3
SL050,34092525166,6,321,2
SL050,34092525166,1,128,3
SL050,34092525165,9,342,13
SL050,34092525165,6,342,9
SL050,34092525165,1,342,4
SL050,34092525164,9,128,13
SL050,34092525164,6,128,8
SL050,34092525164,1,128,5
SL050,34092525163,9,110,2
SL050,34092525163,6,125,2
SL050,34092525163,1,110,1
SL050,34092525161,9,109,4
SL050,34092525161,6,110,3
SL050,34092525161,1,103,2
SL050,34092525158,9,128,54
SL050,34092525158,6,128,32
SL050,34092525158,1,128,22
SL050,34092525157,9,128,2
SL050,34092525157,6,126,1
SL050,34092525157,1,104,1
SL050,34092525156,9,128,23
SL050,34092525156,6,128,11
SL050,34092525156,1,128,12
SL050,34092525155,9,104,23
SL050,34092525155,6,104,11
SL050,34092525155,1,104,12
SL050,34092525154,9,128,2
SL050,34092525154,6,128,2
SL050,34092525153,9,113,1
SL050,34092525153,1,113,1
SL050,34092525152,9,340,4
SL050,34092525152,6,128,1
SL050,34092525152,1,340,3
SL050,34092525151,9,340,14
SL050,34092525151,6,340,8
SL050,34092525151,1,340,6
SL050,34092525150,9,128,7
SL050,34092525150,6,128,2
SL050,34092525150,1,128,5
SL050,34092525149,9,128,50
SL050,34092525149,6,137,23
SL050,34092525149,1,128,28
SL050,34092525148,9,126,9
SL050,34092525148,6,143,3
SL050,34092525148,1,126,7
SL050,34092525146,9,227,4
SL050,34092525146,6,228,1
SL050,34092525146,1,227,4
SL050,34092525145,9,128,4
SL050,34092525145,6,115,1
SL050,34092525145,1,128,4
SL050,34092525143,9,128,1
SL050,34092525143,1,128,1
SL050,34092525142,9,219,7
SL050,34092525142,6,122,5
SL050,34092525142,1,239,7
SL050,34092525141,9,228,4
SL050,34092525141,6,110,1
SL050,34092525141,1,228,3
SL050,34092525140,9,124,72
SL050,34092525140,6,124,39
SL050,34092525140,1,124,33
SL050,34092525139,9,123,12
SL050,34092525139,6,123,3
SL050,34092525139,1,123,9
SL050,34092525138,9,128,6
SL050,34092525138,6,342,3
SL050,34092525138,1,128,5
SL050,34092525137,9,228,1069
SL050,34092525137,6,128,458
SL050,34092525137,1,228,619
SL050,34092525136,9,115,2
SL050,34092525136,6,115,1
SL050,34092525136,1,115,1
SL050,34092525135,9,128,48
SL050,34092525135,6,128,24
SL050,34092525135,1,128,24
SL050,34092525134,9,219,49
SL050,34092525134,6,128,11
SL050,34092525134,1,219,47
SL050,34092525133,9,128,54
SL050,34092525133,6,128,26
SL050,34092525133,1,239,36
SL050,34092525132,9,104,12
SL050,34092525132,6,104,7
SL050,34092525132,1,239,9
SL050,34092525131,9,128,57
SL050,34092525131,6,228,10
SL050,34092525131,1,128,49
SL050,34092525130,9,128,6
SL050,34092525130,6,128,2
SL050,34092525130,1,128,4
SL050,34092525128,9,343,5
SL050,34092525128,6,343,4
SL050,34092525128,1,135,1
SL050,34092525127,9,347,4
SL050,34092525127,6,347,3
SL050,34092525127,1,124,1
SL050,34092525126,9,128,5
SL050,34092525126,6,128,4
SL050,34092525126,1,340,2
SL050,34092525125,9,128,6
SL050,34092525125,6,128,3
SL050,34092525125,1,128,3
SL050,34092525124,9,110,1
SL050,34092525124,6,110,1
SL050,34092525124,1,239,1
SL050,34092525123,9,128,4
SL050,34092525123,6,110,2
SL050,34092525123,1,128,2
SL050,34092525122,9,128,148
SL050,34092525122,6,128,69
SL050,34092525122,1,128,79
SL050,34092525121,9,128,74
SL050,34092525121,6,128,38
SL050,34092525121,1,128,36
SL050,34092525120,9,228,4993
SL050,34092525120,6,128,2576
SL050,34092525120,1,228,3014
SL050,34092525119,9,128,295
SL050,34092525119,6,128,123
SL050,34092525119,1,128,172
SL050,34092525118,9,128,19
SL050,34092525118,6,128,8
SL050,34092525118,1,128,11
SL050,34092525115,9,128,56
SL050,34092525115,6,128,24
SL050,34092525115,1,128,32
SL050,34092525114,9,128,2
SL050,34092525114,6,124,1
SL050,34092525114,1,128,1
SL050,34092525113,9,128,66
SL050,34092525113,6,128,31
SL050,34092525113,1,239,60
SL050,34092525112,9,230,12
SL050,34092525112,6,345,3
SL050,34092525112,1,230,10
SL050,34092525111,9,342,3
SL050,34092525111,6,110,1
SL050,34092525111,1,126,2
SL050,34092525110,9,128,1055
SL050,34092525110,6,128,504
SL050,34092525110,1,128,551
SL050,34092525109,9,228,21
SL050,34092525109,6,228,8
SL050,34092525109,1,228,13
SL050,34092525105,9,228,10
SL050,34092525105,6,228,3
SL050,34092525105,1,228,7
SL050,34092525104,9,128,1
SL050,34092525104,1,128,1
SL050,34092525103,9,345,2
SL050,34092525103,6,345,2
SL050,34092525102,9,228,84
SL050,34092525102,6,228,28
SL050,34092525102,1,228,56
SL050,34092525101,9,228,40
SL050,34092525101,6,128,16
SL050,34092525101,1,228,27
SL050,34092525100,9,103,1
SL050,34092525100,6,125,1
SL050,34092525100,1,103,1
SL050,34092525099,9,128,73
SL050,34092525099,6,128,38
SL050,34092525099,1,128,35
SL050,34092525098,9,128,5
